elkYear,date,X,Y,elevation
3612_2,2016-12-04,510530.000000037,4996145,1879.22973632813
3613_2,2016-12-04,509990.999999999,4997135,2004.44958496094
3618_1,2016-12-04,512146.999999962,5017108,1542.2900390625
3610_2,2016-12-05,515501.00000003,5010554,2005.08715820313
3612_2,2016-12-05,510138.999999964,4995235.00000001,1906.08923339844
3618_1,2016-12-05,512337.999999996,5017284,1535.79089355469
3604_2,2016-12-05,537239.999999971,4984095,2244.32299804687
3608_2,2016-12-05,516434.000000025,4994544,1596.43408203125
3613_2,2016-12-05,511451.999999993,4995796.00000001,1960.59899902344
3625_2,2016-12-05,514497.00000003,5011199.00000001,1687.5380859375
3608_2,2016-12-06,515872.000000026,4995916.00000001,1554.14868164063
3604_2,2016-12-06,538401.999999975,4982834,1888.75463867188
3613_2,2016-12-06,511476.999999963,4996140.00000001,1984.35766601563
3612_2,2016-12-06,509430.000000038,4994403,1927.54284667969
3610_2,2016-12-06,513839.999999998,5011134,1607.76501464844
3618_1,2016-12-06,514129.000000012,5017521.00000001,1503.62121582031
3625_2,2016-12-06,513283.000000026,5011133.00000001,1603.75134277344
3610_2,2016-12-07,514117.999999964,5011432,1605.14965820313
3612_2,2016-12-07,509842.000000016,4995197.00000001,1913.373046875
3608_2,2016-12-07,515173.999999963,4996642,1578.38635253906
3613_2,2016-12-07,511008.000000009,4997363,2047.28540039063
3625_2,2016-12-07,515066.000000036,5011943.00000001,1633.01953125
3604_2,2016-12-07,537085.99999999,4983683,2234.6474609375
3618_1,2016-12-07,514073.999999987,5017794,1509.89477539063
3604_2,2016-12-08,528393.000000029,4987370,1956.71313476563
3612_2,2016-12-08,510352.999999974,4996972,1968.00073242188
3608_2,2016-12-08,515274.000000023,4996693,1572.88977050781
3610_2,2016-12-08,513279.000000008,5010979,1608.80615234375
3613_2,2016-12-08,511499.999999996,4998353,2085.45385742188
3618_1,2016-12-08,514230.000000004,5017612,1502.46362304688
3625_2,2016-12-08,518149.000000013,5016554.00000001,1558.18786621094
3625_2,2016-12-09,517532.000000038,5018114,1509.79736328125
3604_2,2016-12-09,528202.999999964,4988467,2006.3359375
3610_2,2016-12-09,516541.999999967,5015971,1548.69604492188
3618_1,2016-12-09,514302.00000002,5017757,1505.52307128906
3608_2,2016-12-09,514761.000000026,4997003,1576.54663085938
3613_2,2016-12-09,511587.999999991,4997212,2227.7529296875
3612_2,2016-12-09,509970.000000017,4997309,2040.98413085938
3604_2,2016-12-10,528716.000000012,4988009,2090.73510742188
3608_2,2016-12-10,514793.99999998,4997208.00000001,1573.51416015625
3625_2,2016-12-10,516748.999999968,5017784.00000001,1509.93676757813
3612_2,2016-12-10,509080.999999999,4995513,1975.58325195313
3618_1,2016-12-10,514189.99999999,5017632,1503.60009765625
3613_2,2016-12-10,512777.000000022,4995936,1951.95043945313
3610_2,2016-12-10,516135.000000007,5017540,1499.90112304688
3608_2,2016-12-11,514841.000000026,4997217.00000001,1574.15466308594
3625_2,2016-12-11,517691.000000036,5017011,1546.17749023438
3610_2,2016-12-11,514933.00000001,5010102,1986.01599121094
3604_2,2016-12-11,527130.999999965,4988453,1827.109375
3613_2,2016-12-11,512301.999999973,4997197,2152.01171875
3612_2,2016-12-11,509080.000000038,4996166,1969.44958496094
3618_1,2016-12-11,513320.999999984,5017863,1516.08178710938
3625_2,2016-12-12,517662.000000011,5016956,1548.46398925781
3604_2,2016-12-12,527323.999999974,4988286.99999999,1869.70068359375
3612_2,2016-12-12,508745.999999969,4996245,1996.06567382813
3618_1,2016-12-12,514320.999999968,5017717,1504.63659667969
3608_2,2016-12-12,515658.999999963,4996657,1550.88439941406
3610_2,2016-12-12,515268.000000007,5009824,2060.73486328125
3613_2,2016-12-12,512126.999999989,4995996,1991.83227539063
3608_2,2016-12-13,515942.000000019,4995909,1549.13940429688
3618_1,2016-12-13,514438.000000002,5017905,1512.97485351563
3610_2,2016-12-13,516192.000000013,5010427,2049.35180664063
3612_2,2016-12-13,509045.99999999,4995980,1975.02026367188
3625_2,2016-12-13,517347.000000032,5018119,1508.57141113281
3604_2,2016-12-13,526611.999999987,4988804,1992.60559082031
3613_2,2016-12-13,511321.000000005,4996928,2107.82006835937
3610_2,2016-12-14,516397.999999987,5010120,2132.49438476563
3618_1,2016-12-14,514140.000000028,5018211.00000001,1514.68041992188
3625_2,2016-12-14,518215.999999962,5016620,1556.96826171875
3612_2,2016-12-14,509063.999999978,4995130,1974.30163574219
3604_2,2016-12-14,526485.000000017,4988614,1988.26440429688
3608_2,2016-12-14,516441.999999975,4995007,1554.80236816406
3613_2,2016-12-14,511293.999999967,4995665,1874.29125976563
3618_1,2016-12-15,514048.999999979,5018149.00000001,1512.75524902344
3604_2,2016-12-15,525853.999999999,4989580,2061.54223632812
3610_2,2016-12-15,516644.000000005,5009268,2228.5439453125
3625_2,2016-12-15,517615.999999976,5018260,1507.82177734375
3612_2,2016-12-15,509235.000000024,4994409,1954.18212890625
3608_2,2016-12-15,517315.999999984,4992710,1581.15246582031
3613_2,2016-12-15,512739.000000024,4995631,1910.70947265625
3608_2,2016-12-16,516351.000000037,4995160,1554.62170410156
3610_2,2016-12-16,516706.999999988,5009195,2239.16162109375
3604_2,2016-12-16,525185.999999998,4989922,2058.595703125
3612_2,2016-12-16,509013.999999992,4994281,1966.59521484375
3613_2,2016-12-16,511960.999999974,4996597.99999999,2064.50439453125
3618_1,2016-12-16,513949.99999998,5018220,1517.53662109375
3625_2,2016-12-16,518384.000000003,5017450,1544.232421875
3608_2,2016-12-17,515874.000000021,4995912,1554.14868164063
3612_2,2016-12-17,509803.00000001,4995174,1915.82214355469
3618_1,2016-12-17,514235.000000036,5017622,1502.79516601563
3604_2,2016-12-17,525163.99999999,4988941,1950.31433105469
3625_2,2016-12-17,516811.999999973,5017685,1513.47155761719
3610_2,2016-12-17,515881.999999966,5011270,1897.01379394531
3613_2,2016-12-17,512218.000000012,4998266,1957.90063476563
3604_2,2016-12-18,523128.00000003,4988659,1869.93579101563
3618_1,2016-12-18,514237.999999971,5018514,1524.67358398438
3625_2,2016-12-18,518929.999999989,5015956,1562.35437011719
3610_2,2016-12-18,516893.999999986,5009399,2230.65112304687
3612_2,2016-12-18,510725.99999999,4995802,1867.0966796875
3608_2,2016-12-18,515195.000000004,4997089,1556.08996582031
3613_2,2016-12-18,512078.999999989,4999101.00000001,1875.01171875
3618_1,2016-12-19,515393.000000004,5018289,1504.15234375
3604_2,2016-12-19,523064.999999976,4988690.00000001,1873
3612_2,2016-12-19,510519.999999969,4995841,1876.46899414063
3625_2,2016-12-19,518559.000000011,5014623.00000001,1619.43664550781
3613_2,2016-12-19,512181.999999963,4999334,1828.56335449219
3608_2,2016-12-19,514987.000000037,4997013,1560.78540039063
3610_2,2016-12-19,517200.000000032,5008950,2210.95336914063
3604_2,2016-12-20,525492.000000018,4988544,1919.15087890625
3608_2,2016-12-20,515278.00000001,4997241,1549.25073242188
3613_2,2016-12-20,511665.999999983,4998842,1990.42700195313
3612_2,2016-12-20,510684.000000029,4995836,1866.44897460938
3618_1,2016-12-20,516580.000000018,5018505,1502.01928710938
3610_2,2016-12-20,516690.999999983,5008992.00000001,2207.544921875
3625_2,2016-12-20,518432.999999995,5013219,1769.47192382813
3604_2,2016-12-21,526202.999999964,4988627,1997.80163574219
3610_2,2016-12-21,516036.999999989,5008588,2119.25219726563
3625_2,2016-12-21,519254.999999963,5014433,1719.26489257813
3608_2,2016-12-21,515745.999999969,4996095,1556.84106445313
3612_2,2016-12-21,510375.999999991,4996057,1883.4638671875
3618_1,2016-12-21,516576.999999969,5018487,1502.01928710938
3613_2,2016-12-21,511327.99999997,4997719,2125.85278320313
3604_2,2016-12-22,526916.999999968,4988583,1920.50952148438
3618_1,2016-12-22,516577.999999961,5018498,1502.01928710938
3608_2,2016-12-22,515801.999999975,4996059,1555.14990234375
3612_2,2016-12-22,510258.000000007,4996060,1890.27380371094
3610_2,2016-12-22,516519.99999998,5009029,2222.6513671875
3625_2,2016-12-22,519366.000000027,5015122,1631.09521484375
3613_2,2016-12-22,511150.000000006,4998363,2075.34985351563
3625_2,2016-12-23,518625.000000036,5014213,1657.47570800781
3604_2,2016-12-23,525468.000000031,4988391,1902.46350097656
3618_1,2016-12-23,516571.999999986,5018492,1502.01928710938
3608_2,2016-12-23,517222.000000015,4993026,1577.79052734375
3610_2,2016-12-23,517073.999999973,5009724,2220.70263671875
3612_2,2016-12-23,510437.000000025,4996088,1881.15087890625
3613_2,2016-12-23,510574.000000002,4998477,2016.76916503906
3608_2,2016-12-24,517301.000000012,4992730,1582.17504882813
3612_2,2016-12-24,509927.00000003,4995981,1925.1962890625
3604_2,2016-12-24,525916.999999974,4988638,1971.47924804688
3610_2,2016-12-24,516660.000000039,5009070,2225.21459960937
3625_2,2016-12-24,518293.99999998,5011465,1785.72009277344
3618_1,2016-12-24,516597.000000015,5018505,1501.73376464844
3613_2,2016-12-24,511209.999999996,4998035.00000001,2085.06005859375
3618_1,2016-12-25,516555.999999997,5018744,1504.43835449219
3608_2,2016-12-25,516373.000000022,4994490,1629.53063964844
3610_2,2016-12-25,515847.000000014,5010072,2107.83520507812
3625_2,2016-12-25,519002.000000015,5015476,1580.421875
3604_2,2016-12-25,525478.000000035,4988815,1933.85876464844
3612_2,2016-12-25,510002.000000015,4996246,1905.818359375
3613_2,2016-12-25,510371.999999995,4996663,1923.08666992188
3604_2,2016-12-26,525348,4989218,1974.98120117188
3625_2,2016-12-26,518922.00000003,5016064.00000001,1561.17431640625
3610_2,2016-12-26,516079.000000018,5010040.00000001,2104.11596679688
3612_2,2016-12-26,510337.00000002,4996413,1887.51403808594
3618_1,2016-12-26,516568.999999973,5018492,1502.01928710938
3608_2,2016-12-26,516123.999999975,4994779.00000001,1668.84729003906
3613_2,2016-12-26,509921.000000016,4996620,1915.51416015625
3612_2,2016-12-27,509311.999999971,4996068,1952.29162597656
3618_1,2016-12-27,516576.000000016,5018511,1502.01928710938
3608_2,2016-12-27,517332.000000016,4992942,1578.8125
3625_2,2016-12-27,520625.000000013,5016387,1719.48083496094
3610_2,2016-12-27,517186.000000034,5008579,2247.33642578125
3604_2,2016-12-27,525470.000000026,4989850,2057.76123046875
3613_2,2016-12-27,510546.999999962,4995816.00000001,1877.28479003906
3610_2,2016-12-28,515819.999999971,5007847.00000001,2255.77075195313
3612_2,2016-12-28,508908.999999995,4996080,1981.81567382813
3618_1,2016-12-28,516567.999999964,5018493,1502.01928710938
3625_2,2016-12-28,520518.999999997,5014970.00000001,1934.23413085938
3604_2,2016-12-28,525501.000000014,4990000,2075.7353515625
3608_2,2016-12-28,517346.999999984,4993040,1575.68640136719
3613_2,2016-12-28,509727.000000029,4996340.00000001,1920.78356933594
3604_2,2016-12-29,525316.999999983,4989834,2038.33117675781
3618_1,2016-12-29,516579.999999994,5018477,1501.70849609375
3625_2,2016-12-29,520519.000000016,5016823,1676.55688476563
3608_2,2016-12-29,517403.999999996,4993072,1556.85009765625
3610_2,2016-12-29,516523.999999978,5007697,2318.4853515625
3612_2,2016-12-29,509218.000000004,4996127,1960.73742675781
3613_2,2016-12-29,510286.999999981,4995830,1893.93212890625
3604_2,2016-12-30,525200.999999999,4989927,2063.580078125
3625_2,2016-12-30,520376.999999976,5016560.99999999,1665.00402832031
3618_1,2016-12-30,516641.000000026,5018433,1500.72033691406
3613_2,2016-12-30,510407.999999977,4995879.00000001,1878.83984375
3612_2,2016-12-30,509352.999999963,4995068,1945.55517578125
3610_2,2016-12-30,515680.000000029,5008053.00000001,2171.53784179688
3608_2,2016-12-30,517301.999999995,4992484,1578.39575195313
3604_2,2016-12-31,525307.000000036,4989768,2034.494140625
3610_2,2016-12-31,516195.000000037,5007554,2277.8359375
3612_2,2016-12-31,509590.00000003,4994696,1928.84008789063
3625_2,2016-12-31,520134.000000005,5017081.00000001,1613.69799804688
3618_1,2016-12-31,516571.000000026,5018500,1502.01928710938
3613_2,2016-12-31,510413.999999983,4995954,1877.58715820313
3608_2,2016-12-31,517328.999999993,4992880,1579.90844726563
3604_2,2017-01-01,525544.000000023,4989622,2040.11853027344
3610_2,2017-01-01,516487.999999962,5008594,2182.79296875
3625_2,2017-01-01,520138.999999962,5017292,1614.60095214844
3612_2,2017-01-01,509336.000000011,4993983,1918.60302734375
3618_1,2017-01-01,516568.000000011,5018496,1502.01928710938
3613_2,2017-01-01,511023.999999962,4996609,1972.03979492188
3608_2,2017-01-01,517219.000000002,4992452,1582.9072265625
3604_2,2017-01-02,525806.000000011,4990034,2121.08520507813
3610_2,2017-01-02,516795.000000001,5008103,2338.56005859375
3618_1,2017-01-02,516400.999999976,5018341,1501.17456054688
3612_2,2017-01-02,508982.999999991,4995135,1981.60998535156
3625_2,2017-01-02,520312.000000001,5016785,1642.890625
3608_2,2017-01-02,516654.000000036,4994182,1607.48120117188
3613_2,2017-01-02,511371.999999974,4996853,2095.56909179688
3612_2,2017-01-03,509115.999999975,4995285,1978.31201171875
3618_1,2017-01-03,516819.000000015,5018674,1501.56237792969
3604_2,2017-01-03,525372.999999965,4990381,2095.73120117188
3610_2,2017-01-03,516112.000000029,5009323.00000001,2125.00415039063
3625_2,2017-01-03,520145.99999997,5016177.00000001,1632.84411621094
3613_2,2017-01-03,511470.000000011,4996990,2161.509765625
3608_2,2017-01-03,516716.000000036,4994011,1597.2705078125
3618_1,2017-01-04,516881.999999974,5018651.00000001,1500.78649902344
3608_2,2017-01-04,516426.999999997,4995047.99999999,1554.76379394531
3610_2,2017-01-04,515078.000000007,5011931,1634.67687988281
3612_2,2017-01-04,509101.999999995,4995166.00000001,1975.14819335938
3625_2,2017-01-04,519504.999999965,5016985,1554.33288574219
3604_2,2017-01-04,520972.000000017,4992157,2204.67407226562
3613_2,2017-01-04,511424.999999985,4997195,2180.47265625
3612_2,2017-01-05,509930.999999993,4995642,1936.12719726563
3610_2,2017-01-05,513312.999999975,5011202,1603.3017578125
3618_1,2017-01-05,516754.000000028,5018571,1500.59777832031
3625_2,2017-01-05,519564.000000013,5017015,1558.86535644531
3608_2,2017-01-05,515733.000000038,4996116,1556.84106445313
3604_2,2017-01-05,518219.000000015,4993929,1920.46252441406
3613_2,2017-01-05,511363.999999966,4997710,2111.20751953125
3610_2,2017-01-06,514422.999999972,5011257,1661.32348632813
3618_1,2017-01-06,516801.99999999,5018466,1499.87182617188
3608_2,2017-01-06,515096.999999978,4996238,1694.76696777344
3613_2,2017-01-06,511129.999999995,4998427,2069.38232421875
3604_2,2017-01-06,516666.999999963,4998598,1866.47387695313
3612_2,2017-01-06,510402.000000034,4995948,1878.74401855469
3625_2,2017-01-06,519433.999999964,5014952,1656.42065429688
3608_2,2017-01-07,514161.000000009,4995158,1683.42614746094
3610_2,2017-01-07,516653.999999961,5010853,2082.24267578125
3618_1,2017-01-07,516726.000000016,5018532,1500.72595214844
3613_2,2017-01-07,510958.99999999,4998274.00000001,2069.39721679688
3604_2,2017-01-07,516865.999999969,4999118,1758.10473632813
3612_2,2017-01-07,510142.999999962,4994971,1877.93481445313
3625_2,2017-01-07,520519.999999993,5015015.00000001,1929.84143066406
3618_1,2017-01-08,516587.999999975,5018437,1501.21557617188
3625_2,2017-01-08,521266.999999961,5017831,1632.97619628906
3613_2,2017-01-08,511263.999999976,4996806,2061.6943359375
3604_2,2017-01-08,517547.000000027,4998881,1923.79919433594
3612_2,2017-01-08,509904.999999974,4994807.00000001,1887.38269042969
3608_2,2017-01-08,513531.999999993,4995186,1795.79760742188
3610_2,2017-01-08,517125.999999991,5010560,2111.958984375
3625_2,2017-01-09,520066.999999966,5016676.00000001,1586.70495605469
3618_1,2017-01-09,516371.999999991,5018577,1504.23986816406
3604_2,2017-01-09,517526.999999989,4998871,1930.47119140625
3608_2,2017-01-09,513924.999999974,4995083,1722.49841308594
3610_2,2017-01-09,516833.999999959,5009494,2204.1015625
3612_2,2017-01-09,509564.00000003,4994148,1913.81762695313
3613_2,2017-01-09,511610.999999985,4996055,1963.15063476563
3625_2,2017-01-10,519791.999999964,5015946,1609.81469726563
3604_2,2017-01-10,517403.000000031,4999067.00000001,1838.87951660156
3610_2,2017-01-10,514820.999999973,5009340,2098.90893554687
3613_2,2017-01-10,511373.000000021,4996039,1956.37231445313
3618_1,2017-01-10,517696.000000017,5019307,1497.30493164063
3612_2,2017-01-10,509570.000000016,4994679,1929.56994628906
3608_2,2017-01-10,514030,4995274.99999999,1742.26025390625
3618_1,2017-01-11,517670.999999961,5019351,1498.57189941406
3612_2,2017-01-11,509529.999999964,4994644.99999999,1931.49206542969
3610_2,2017-01-11,514190.000000002,5010869,1686.2626953125
3604_2,2017-01-11,517386.999999989,4999182,1817.65612792969
3625_2,2017-01-11,520018.000000013,5016990,1600.55004882813
3608_2,2017-01-11,514149,4995209,1678.19665527344
3613_2,2017-01-11,511001.999999967,4995679,1850.32568359375
3610_2,2017-01-12,513632.999999966,5011065,1608.41943359375
3612_2,2017-01-12,509731.999999988,4994895,1916.12744140625
3625_2,2017-01-12,519142.000000009,5016571,1553.60302734375
3604_2,2017-01-12,517344.999999972,4999147,1822.2255859375
3618_1,2017-01-12,517837.999999981,5019685.99999999,1496.94287109375
3608_2,2017-01-12,514032.000000031,4995160,1733.61096191406
3613_2,2017-01-12,511333.999999967,4995215,1866.54626464844
3604_2,2017-01-13,517500.000000028,4998925,1901.3974609375
3610_2,2017-01-13,514027.999999971,5011296,1607.80126953125
3625_2,2017-01-13,519899.999999989,5016007,1622.83422851563
3612_2,2017-01-13,509756.000000022,4994538,1896.18981933594
3608_2,2017-01-13,514122.999999978,4995149,1684.5009765625
3613_2,2017-01-13,512637.999999979,4994754,1872.64440917969
3618_1,2017-01-13,516562.999999972,5018344,1500.36560058594
3608_2,2017-01-14,514197.000000005,4995081,1687.79528808594
3618_1,2017-01-14,516206.99999996,5018425.99999999,1503.80822753906
3625_2,2017-01-14,519819.000000017,5017063,1580.58349609375
3604_2,2017-01-14,517479.999999969,4998916.00000001,1901.3974609375
3610_2,2017-01-14,513945.999999983,5010811,1665.11865234375
3612_2,2017-01-14,509677.999999973,4995220,1922.83288574219
3613_2,2017-01-14,512983.000000035,4994621,1888.009765625
3612_2,2017-01-15,510482.000000001,4995989,1876.28479003906
3613_2,2017-01-15,512797.000000028,4994594,1881.87817382813
3604_2,2017-01-15,517512.999999984,4998858,1929.87487792969
3610_2,2017-01-15,515013.000000037,5011096,1762.91320800781
3608_2,2017-01-15,514153.999999983,4995222,1678.68835449219
3618_1,2017-01-15,517835.000000022,5019688,1498.02954101563
3625_2,2017-01-15,519178.999999975,5015959,1568.12365722656
3608_2,2017-01-16,513562.000000001,4995787,1898.68090820313
3604_2,2017-01-16,517517.999999996,4998818,1947.69763183594
3610_2,2017-01-16,515446.999999983,5010195,2062.01684570313
3618_1,2017-01-16,517782.999999993,5019870,1500.896484375
3625_2,2017-01-16,519111.999999991,5016706,1550.97192382813
3612_2,2017-01-16,510089.99999998,4995996,1912.70043945313
3613_2,2017-01-16,512585.999999963,4994820,1877.22436523438
3610_2,2017-01-17,515705.999999999,5009373,2138.85913085938
3612_2,2017-01-17,509840.000000033,4995878,1930.04138183594
3625_2,2017-01-17,519010.999999992,5015770.00000001,1569.08251953125
3604_2,2017-01-17,517520.000000016,4998863,1929.87487792969
3608_2,2017-01-17,515352.000000005,4996840,1565.67272949219
3618_1,2017-01-17,517836.000000001,5019686,1496.94287109375
3613_2,2017-01-17,511743.999999959,4994958,1875.94592285156
3608_2,2017-01-18,515435.999999973,4996670,1564.42700195313
3604_2,2017-01-18,517526.999999968,4999209,1832.71875
3610_2,2017-01-18,516550.999999972,5008922,2194.07861328125
3612_2,2017-01-18,510151.000000036,4994947,1877.97045898438
3618_1,2017-01-18,516779.000000008,5018471,1499.94421386719
3625_2,2017-01-18,519570.999999985,5017531.00000001,1555.58239746094
3613_2,2017-01-18,511227.000000034,4994860,1953.03076171875
3610_2,2017-01-19,517010.999999962,5009471,2278.96484375
3608_2,2017-01-19,515629,4996156,1561.29296875
3612_2,2017-01-19,509354.000000006,4993850,1928.57873535156
3613_2,2017-01-19,510988.999999982,4994749,1956.52026367188
3618_1,2017-01-19,516698.000000005,5018505,1500.63952636719
3604_2,2017-01-19,517693.000000019,4999378,1853.76501464844
3625_2,2017-01-19,520013.000000018,5016422,1597.92993164063
3604_2,2017-01-20,517715.999999976,4999325,1859.35302734375
3610_2,2017-01-20,516783.000000034,5009082,2246.74731445313
3625_2,2017-01-20,519922.999999989,5016105,1614.34838867188
3608_2,2017-01-20,516156.000000007,4995373,1555.63818359375
3612_2,2017-01-20,509009.000000026,4993662,1936.95703125
3618_1,2017-01-20,516757,5018496,1500.291015625
3613_2,2017-01-20,511208.999999981,4994622,1978.27221679688
3618_1,2017-01-21,516244.999999965,5018260,1501.07263183594
3604_2,2017-01-21,517735.999999983,4999320,1862.23937988281
3612_2,2017-01-21,509222.999999991,4994892,1956.71997070313
3608_2,2017-01-21,517512.000000031,4992968,1575.052734375
3610_2,2017-01-21,516988.99999999,5009926,2247.03369140625
3613_2,2017-01-21,511833.999999982,4994299.00000001,2056.3037109375
3625_2,2017-01-21,518544.99999997,5014184.00000001,1651.85229492188
3610_2,2017-01-22,516855.000000034,5010074,2199.68798828125
3612_2,2017-01-22,509715.999999993,4994196,1920.78234863281
3625_2,2017-01-22,518344.000000027,5013813,1676.87841796875
3613_2,2017-01-22,511845.999999966,4993418,2211.40625
3604_2,2017-01-22,517836.999999986,4998758,2008.78015136719
3608_2,2017-01-22,517400,4991988,1565.41809082031
3618_1,2017-01-22,516117.999999993,5018235.00000001,1501.47790527344
3608_2,2017-01-23,516533.00000002,4992079,1700.73303222656
3610_2,2017-01-23,516665.000000025,5010088,2178.28344726563
3612_2,2017-01-23,509565.000000033,4993994,1933.56420898438
3618_1,2017-01-23,516394.000000018,5018222,1500.12145996094
3613_2,2017-01-23,511598.999999991,4993319,2207.23657226563
3625_2,2017-01-23,518506.000000007,5013911,1671.78149414063
3604_2,2017-01-23,518147.999999986,4998862,2059.375
3625_2,2017-01-24,519845.99999999,5016161,1604.66931152344
3608_2,2017-01-24,516446.000000038,4992616,1661.62719726563
3610_2,2017-01-24,516232.999999987,5011086,2002.14221191406
3613_2,2017-01-24,511495.000000035,4993473,2134.439453125
3604_2,2017-01-24,517923.000000019,4998805,2019.55603027344
3612_2,2017-01-24,509273.000000015,4994667,1954.24340820313
3618_1,2017-01-24,517072.999999972,5019155,1505.509765625
3625_2,2017-01-25,520398.99999999,5017940,1597.23718261719
3612_2,2017-01-25,509501.000000026,4994758,1933.13916015625
3618_1,2017-01-25,516959.000000013,5019115,1505.42614746094
3613_2,2017-01-25,511621.999999985,4993348,2221.4287109375
3604_2,2017-01-25,517346.000000035,4999148,1818.24597167969
3608_2,2017-01-25,516750.00000003,4993610,1594.244140625
3610_2,2017-01-25,515244.000000024,5013172.00000001,1610.67944335938
3618_1,2017-01-26,516854.000000037,5019037,1505.34594726563
3625_2,2017-01-26,519477.999999968,5016012,1579.05029296875
3608_2,2017-01-26,517215.999999989,4993917,1565.46569824219
3610_2,2017-01-26,514088.000000001,5011350,1607.34899902344
3612_2,2017-01-26,509064.000000012,4995149,1978.42407226563
3604_2,2017-01-26,517470.999999983,4999155,1827.8388671875
3613_2,2017-01-26,511523.000000023,4994256,2040.19836425781
3618_1,2017-01-27,516807.999999988,5018515,1500.07690429688
3604_2,2017-01-27,517662.00000001,4999370,1849.47875976563
3610_2,2017-01-27,512051.999999988,5010042,1610.54956054688
3612_2,2017-01-27,509109.000000035,4995177,1975.14819335938
3625_2,2017-01-27,518392.00000003,5014243,1660.09008789063
3613_2,2017-01-27,511157.999999964,4994273,2067.353515625
3608_2,2017-01-27,516711.000000038,4994153,1611.03198242188
3612_2,2017-01-28,509121.000000024,4995196,1974.51196289063
3618_1,2017-01-28,516809.99999998,5018485.00000001,1499.87182617188
3604_2,2017-01-28,517900.00000003,4999557,1863.99987792969
3610_2,2017-01-28,512088.000000007,5008041.00000001,1944.814453125
3625_2,2017-01-28,518801.999999999,5014799,1620.0927734375
3613_2,2017-01-28,511417.999999981,4993821,2161.73266601563
3608_2,2017-01-28,516683.000000004,4994001,1601.59729003906
3625_2,2017-01-29,519944.999999993,5016502,1586.97680664063
3610_2,2017-01-29,515553.999999994,5009502.00000001,2147.13623046875
3608_2,2017-01-29,517188.000000001,4993855,1569.26745605469
3612_2,2017-01-29,509381.999999975,4995073,1944.28479003906
3604_2,2017-01-29,518306.999999961,4999503,1914.00048828125
3613_2,2017-01-29,511675.999999982,4993385,2224.10498046875
3618_1,2017-01-29,516825.000000009,5018515,1499.94104003906
3618_1,2017-01-30,516673.999999992,5018419,1500.29748535156
3604_2,2017-01-30,518365.999999981,4999370,1968.37634277344
3608_2,2017-01-30,517452.999999986,4992463,1578.62377929688
3612_2,2017-01-30,509181.000000003,4995522.00000001,1963.99841308594
3625_2,2017-01-30,520117.999999981,5016670.00000001,1603.77392578125
3613_2,2017-01-30,511637.999999983,4993294,2205.30126953125
3610_2,2017-01-30,515771.999999991,5009098,2074.51953125
3612_2,2017-01-31,508821.99999996,4995093,1997.93078613281
3618_1,2017-01-31,516879.999999997,5018531,1499.83435058594
3608_2,2017-01-31,516939.000000004,4991436,1606.94775390625
3610_2,2017-01-31,516588.000000009,5010244.00000001,2132.9931640625
3604_2,2017-01-31,518137.999999975,5000056.00000001,1895.42651367188
3625_2,2017-01-31,518984.999999988,5014293,1710.22973632813
3613_2,2017-01-31,511759.999999993,4993231,2211.6494140625
3610_2,2017-02-01,516039.999999995,5011289,1927.923828125
3612_2,2017-02-01,508911.000000024,4995255,2010.26672363281
3618_1,2017-02-01,516715.999999988,5018452.00000001,1500.20373535156
3625_2,2017-02-01,518717.000000008,5014600,1622.73254394531
3604_2,2017-02-01,517960.999999989,5000034,1891.26013183594
3608_2,2017-02-01,516801.000000024,4991535,1620.88635253906
3613_2,2017-02-01,511727.999999994,4993463,2220.97119140625
3618_1,2017-02-02,514678.000000029,5017714,1500.61120605469
3604_2,2017-02-02,517797.99999997,5000030,1891.79418945313
3608_2,2017-02-02,516937.000000003,4991476,1606.42492675781
3625_2,2017-02-02,518386.999999998,5014654,1606.16052246094
3613_2,2017-02-02,511812.99999997,4993301,2221.818359375
3610_2,2017-02-02,516096.999999979,5009957,2118.68823242188
3612_2,2017-02-02,510143.999999994,4994961,1877.97045898438
3625_2,2017-02-03,518933.000000014,5015961,1562.35437011719
3604_2,2017-02-03,517819.999999993,5000010.99999999,1887.21704101563
3608_2,2017-02-03,516956.999999992,4991424,1605.44079589844
3610_2,2017-02-03,515837.000000016,5009684,2132.22412109375
3612_2,2017-02-03,510900.000000002,4995007,1867.15869140625
3613_2,2017-02-03,511655.999999966,4993379.00000001,2223.43774414063
3618_1,2017-02-03,515635.000000016,5017061,1536.31896972656
3604_2,2017-02-04,518117.000000029,5000000.00000001,1890.36181640625
3618_1,2017-02-04,515492.000000018,5017170,1537.75842285156
3608_2,2017-02-04,516570.999999973,4991182.00000001,1721.65112304688
3610_2,2017-02-04,516124.999999998,5008222,2175.87329101563
3612_2,2017-02-04,510898.999999969,4994881.00000001,1924.81005859375
3625_2,2017-02-04,519512.000000026,5018086,1548.28039550781
3613_2,2017-02-04,511721.000000006,4993171,2203.0234375
3604_2,2017-02-05,517744.999999978,5000247,1924.31665039063
3610_2,2017-02-05,515576.999999965,5007751,2158.75146484375
3618_1,2017-02-05,515185.00000003,5017292.00000001,1515.74755859375
3625_2,2017-02-05,520421.000000003,5018111,1587.15258789063
3612_2,2017-02-05,510894.999999961,4994768,1953.06677246094
3608_2,2017-02-05,516982,4991401.00000001,1604.41650390625
3613_2,2017-02-05,511970.999999991,4993460,2166.13818359375
3604_2,2017-02-06,517795,5000039,1891.79418945313
