elkYear,date,X,Y,elevation
3068_2,2020-08-18,665192.140166978,4752032.51401563,2431.05322265625
3069_2,2020-08-18,632738.826837528,4784244.47638183,2838.78295898438
3077_2,2020-08-18,726442.235139287,4819597.13343015,1916.33862304688
3033_2,2020-08-18,618151.177250122,4802320.44559103,3024.32153320313
3042_2,2020-08-18,629186.396620584,4843355.45091888,3308.98828125
3044_2,2020-08-18,648810.269648215,4819148.34368352,2183.71533203125
3045_2,2020-08-18,663868.927207562,4747833.13982023,2777.01708984375
3051_2,2020-08-18,627815.570041902,4765518.49484095,3367.14453125
3060_2,2020-08-18,598472.996211503,4871798.88615625,3308.63134765625
3063_2,2020-08-18,650885.278273715,4849275.94083003,3259.7822265625
3070_2,2020-08-18,627157.426842109,4848942.85602999,3077.10717773438
3037_2,2020-08-19,642188.111276595,4756562.08035012,3159.3056640625
3040_2,2020-08-19,647348.395100902,4746219.68497337,3343.39331054688
3044_2,2020-08-19,647539.321435199,4822343.89648474,2359.08740234375
3073_2,2020-08-19,692890.804854101,4829083.98397024,2250.0751953125
3055_2,2020-08-19,648583.052800448,4737110.87417301,3137.97729492188
3056_2,2020-08-19,629496.183629118,4844496.29713172,3119.76904296875
3058_2,2020-08-19,689398.080327774,4830720.73078343,2464.42041015625
3060_2,2020-08-19,597214.940524985,4873086.61266671,3007.85961914063
3075_2,2020-08-19,678069.675649814,4832852.26088854,2485.96411132813
3065_2,2020-08-19,688141.394747677,4833499.7108842,2227.4052734375
3066_2,2020-08-19,682082.36178794,4826711.64186961,2437.12939453125
3071_2,2020-08-19,688824.288283579,4826230.09410458,2546.44140625
3072_2,2020-08-19,682038.485194645,4826538.73127405,2430.5
3033_2,2020-08-19,617505.51123206,4802642.9084929,3205.22778320313
3035_2,2020-08-19,645650.056692927,4751542.53602789,3330.70678710938
3038_2,2020-08-19,618790.3568246,4792844.36962231,3151.07177734375
3039_2,2020-08-19,668186.468377251,4745991.70924371,2041.27075195313
3041_2,2020-08-19,642845.440127018,4838455.21882804,3168.09497070313
3042_2,2020-08-19,628643.475240257,4843898.15874356,3054.16796875
3045_2,2020-08-19,664699.032162022,4751543.76431405,2463.7001953125
3047_2,2020-08-19,649173.68273329,4851030.45449034,2866.3388671875
3048_2,2020-08-19,641182.176528886,4838887.22246014,3003.8017578125
3049_2,2020-08-19,645329.051001863,4834360.11978242,2962.6875
3052_2,2020-08-19,644286.976830394,4764663.74756632,3042.55590820313
3053_2,2020-08-19,643687.49852034,4841458.39537115,3060.50170898438
3074_2,2020-08-19,725192.583877638,4820814.84009193,1959.29858398438
3076_2,2020-08-19,640850.979830195,4849323.33208091,3019.42309570313
3061_2,2020-08-19,640177.0871514,4830702.53598625,2886.71215820313
3062_2,2020-08-19,623727.569564249,4857270.09667836,3288.95190429688
3063_2,2020-08-19,649983.034904885,4850371.45718506,3023.96850585938
3078_2,2020-08-19,726525.394779057,4818779.12197888,1898.97839355469
3068_2,2020-08-19,664729.843838451,4751134.37652861,2530.09228515625
3069_2,2020-08-19,633243.992999934,4784454.66793226,2780.70727539063
3070_2,2020-08-19,626689.054466221,4848504.842388,3201.25927734375
3077_2,2020-08-19,725321.557859449,4820905.11161006,1936.90161132813
3043_2,2020-08-19,642703.376948563,4838299.6235119,3196.78491210938
3051_2,2020-08-19,628644.463853022,4765705.67366729,3195.31274414063
3054_2,2020-08-19,725532.349897249,4821246.19591859,1951.46667480469
3064_2,2020-08-19,677899.460151798,4832218.11183722,2668.73217773438
3072_2,2020-08-20,681710.059210873,4827397.87375007,2544.26879882813
3033_2,2020-08-20,617461.810759954,4800754.26994756,3393.103515625
3038_2,2020-08-20,621626.369446689,4791645.53824993,3360.03002929688
3040_2,2020-08-20,646858.740073111,4746151.99946815,3347.0400390625
3041_2,2020-08-20,642690.756611863,4836945.08886639,2944.23120117188
3046_2,2020-08-20,627263.284217257,4768130.26421184,2898.0712890625
3054_2,2020-08-20,726345.08347657,4818563.12438502,1934.81579589844
3074_2,2020-08-20,726443.274352426,4818327.81346349,1937.22973632813
3058_2,2020-08-20,687278.528635271,4833876.22117823,2261.36962890625
3060_2,2020-08-20,596353.005377188,4876973.90387322,3151.03857421875
3078_2,2020-08-20,726585.232700982,4818447.11964622,1949.06127929688
3035_2,2020-08-20,644521.470102489,4751204.06394247,3539.03466796875
3036_2,2020-08-20,638244.713450162,4756891.51034227,2919.82470703125
3037_2,2020-08-20,641607.236937609,4757551.28093047,3087.1201171875
3039_2,2020-08-20,667847.253692187,4746088.32111592,1984.884765625
3042_2,2020-08-20,630646.820352656,4844347.07211642,3043.23803710938
3073_2,2020-08-20,692416.360875585,4830148.45495552,2090.1171875
3047_2,2020-08-20,649191.874702227,4851145.31797321,2857.8798828125
3048_2,2020-08-20,640440.446660297,4839605.94132386,2999.89233398438
3049_2,2020-08-20,645724.408495031,4834015.81176776,2986.7060546875
3051_2,2020-08-20,627829.108636789,4764794.10403554,3376.74072265625
3052_2,2020-08-20,640935.703533404,4763297.01849363,3082.05834960938
3075_2,2020-08-20,678186.205494519,4833160.56025132,2429.26806640625
3062_2,2020-08-20,624964.904564769,4856787.83303661,3273.94482421875
3064_2,2020-08-20,677113.68071015,4833103.53937652,2417.72216796875
3065_2,2020-08-20,690155.431789767,4829683.2147757,2228.5390625
3066_2,2020-08-20,681237.971696245,4827671.29990497,2414.08129882813
3067_2,2020-08-20,643661.454018002,4835907.27925106,3057.79833984375
3068_2,2020-08-20,665814.624914373,4750931.57378567,2487.97802734375
3071_2,2020-08-20,688928.527000218,4825975.48875845,2514.63208007813
3077_2,2020-08-20,726418.855296523,4818641.99496906,1923.23095703125
3045_2,2020-08-20,665737.313611835,4750939.26435322,2498.5166015625
3053_2,2020-08-20,642954.938042885,4841747.90649131,3010.12939453125
3056_2,2020-08-20,629971.96730601,4843141.82525641,3096.36083984375
3076_2,2020-08-20,641184.473091373,4848910.70839853,3123.79345703125
3059_2,2020-08-20,640734.68745738,4832526.24077847,2921.328125
3063_2,2020-08-20,648496.915158914,4850710.18464593,3087.080078125
3069_2,2020-08-20,633053.617091187,4784555.81531721,2842.46752929688
3070_2,2020-08-20,626274.507367633,4847772.23351032,3030.283203125
3042_2,2020-08-21,630902.112068,4844724.06476586,3040.91821289063
3045_2,2020-08-21,664099.434322295,4751987.2074645,2383.98828125
3048_2,2020-08-21,639926.862968136,4840339.06737624,3064.30615234375
3054_2,2020-08-21,726040.406916703,4817703.49807229,1962.03991699219
3056_2,2020-08-21,629177.373483142,4844890.65458691,3020.64428710938
3074_2,2020-08-21,726138.956072978,4818079.07429274,1959.76489257813
3058_2,2020-08-21,684344.053885519,4832745.40930493,2441.1650390625
3062_2,2020-08-21,623545.001500308,4857438.35672369,3240.73876953125
3078_2,2020-08-21,726131.133611884,4817897.46001152,1953.25964355469
3066_2,2020-08-21,679010.570365862,4828498.62491455,2798.41381835938
3068_2,2020-08-21,664085.620339308,4751977.32154434,2383.98828125
3070_2,2020-08-21,626351.025232254,4847745.01876566,3023.59716796875
3071_2,2020-08-21,692316.110298171,4827359.67515733,2551.55517578125
3072_2,2020-08-21,681069.843788349,4827733.55693036,2477.80493164063
3033_2,2020-08-21,617797.546771885,4799453.7925634,3164.38891601563
3035_2,2020-08-21,644295.006315133,4751637.92355609,3643.84228515625
3037_2,2020-08-21,640186.091379148,4757178.78309475,3316.90673828125
3038_2,2020-08-21,621674.550531624,4791674.95298342,3354.72265625
3041_2,2020-08-21,642554.370916374,4834901.23407344,2841.8720703125
3044_2,2020-08-21,646992.357774493,4822608.47098618,2409.84936523438
3046_2,2020-08-21,628480.580887844,4766980.25271252,3219.1025390625
3073_2,2020-08-21,694487.928799986,4828052.00303907,2267.96459960938
3049_2,2020-08-21,645409.719267346,4833837.29343232,2984.91577148438
3055_2,2020-08-21,648033.767924634,4737175.28231206,3164.57568359375
3060_2,2020-08-21,596427.521722705,4877995.16070226,3102.60595703125
3061_2,2020-08-21,639665.429218141,4830319.85069269,3011.00512695313
3063_2,2020-08-21,648202.430306198,4850903.86385238,2954.31396484375
3065_2,2020-08-21,687978.204054806,4828200.28374457,2636.8564453125
3069_2,2020-08-21,633236.633795667,4784473.52141641,2796.89379882813
3077_2,2020-08-21,727227.12861707,4818163.43737236,2090.60278320313
3036_2,2020-08-21,639012.692797529,4756325.33479231,3379.455078125
3039_2,2020-08-21,667000.813035304,4745400.14055192,2240.02099609375
3043_2,2020-08-21,642695.211899625,4835114.13078305,2872.06860351563
3051_2,2020-08-21,627726.627596516,4765040.03242704,3428.962890625
3052_2,2020-08-21,641139.536401248,4763253.55773142,3124.69213867188
3053_2,2020-08-21,643604.927688317,4841437.6182338,3034.056640625
3076_2,2020-08-21,641381.082867112,4848762.31610427,3172.58935546875
3059_2,2020-08-21,640858.393015206,4833558.74286851,3140.8994140625
3067_2,2020-08-21,645019.357299302,4834591.85614898,3009.9951171875
3075_2,2020-08-21,676558.086409891,4831839.18855868,2625.63232421875
3036_2,2020-08-22,638998.587917951,4757021.17986776,3132.99755859375
3038_2,2020-08-22,621495.413766402,4795838.57677493,3138.78369140625
3046_2,2020-08-22,628707.019221926,4766841.53800251,3163.33203125
3051_2,2020-08-22,628068.645620833,4764703.15793779,3263.89697265625
3054_2,2020-08-22,726484.995621937,4817708.88485264,2019.05310058594
3058_2,2020-08-22,684098.188475689,4833368.19247978,2338.54345703125
3076_2,2020-08-22,641487.770857644,4848621.4638389,3194.03735351563
3075_2,2020-08-22,676855.359114801,4832390.73709096,2561.67236328125
3078_2,2020-08-22,726368.917434622,4817647.71581822,1997.62817382813
3066_2,2020-08-22,676949.432690786,4828300.87685696,2500.68310546875
3033_2,2020-08-22,614718.121826732,4799238.79934777,3327.0107421875
3035_2,2020-08-22,644288.811075743,4748929.64113843,3052.60131835938
3040_2,2020-08-22,643738.640149996,4744045.46840838,3407.83032226563
3073_2,2020-08-22,694751.842578888,4827086.47185369,2380.76416015625
3055_2,2020-08-22,646769.193628569,4738168.59687616,3195.70629882813
3056_2,2020-08-22,628148.003791333,4843774.18523063,2946.32470703125
3074_2,2020-08-22,726328.545716397,4817608.21951797,2004.96276855469
3060_2,2020-08-22,596365.315255796,4877069.40140081,3136.8564453125
3064_2,2020-08-22,677001.755460862,4832356.4830168,2593.18408203125
3065_2,2020-08-22,687423.552450568,4830426.68057468,2547.14379882813
3067_2,2020-08-22,643956.266128313,4835398.59851166,3101.05517578125
3069_2,2020-08-22,633161.686400448,4786875.10239848,2899.86279296875
3071_2,2020-08-22,691515.83409763,4824531.90355137,2308.36254882813
3077_2,2020-08-22,726247.706349982,4817739.15191609,1968.90014648438
3072_2,2020-08-22,676658.487951274,4827501.43821625,2259.22485351563
3039_2,2020-08-22,667062.879978957,4744867.62310049,2320.55541992188
3041_2,2020-08-22,640947.713559745,4833923.072357,3138.97021484375
3042_2,2020-08-22,630495.797964106,4842875.50229179,2962.8466796875
3043_2,2020-08-22,641672.584980351,4833375.69942639,2827.42700195313
3045_2,2020-08-22,665851.850386674,4751714.50843781,2383.24853515625
3048_2,2020-08-22,639269.60069504,4841002.452177,3171.57543945313
3049_2,2020-08-22,644995.044031665,4832197.45593661,2973.69506835938
3053_2,2020-08-22,643909.487216235,4841749.30043137,2991.03662109375
3059_2,2020-08-22,641354.646679058,4832033.8480697,2839.248046875
3062_2,2020-08-22,621092.470848856,4856849.68426587,2864.29809570313
3063_2,2020-08-22,647815.998950246,4850885.82767301,2912.19140625
3068_2,2020-08-22,665817.283439538,4751694.67299886,2389.28051757813
3070_2,2020-08-22,626114.171930054,4846748.80998828,2911.61889648438
3037_2,2020-08-22,640482.940190182,4755678.26485398,3291.32568359375
3033_2,2020-08-23,615900.967454595,4800069.46733396,3308.75415039063
3039_2,2020-08-23,666062.99563577,4744709.86868957,2409.07470703125
3045_2,2020-08-23,666036.042771175,4751347.05161543,2411.69970703125
3048_2,2020-08-23,638693.664693644,4840752.01929814,3358.23022460938
3054_2,2020-08-23,725862.134394813,4817010.35872809,2065.74072265625
3055_2,2020-08-23,646846.615270805,4738160.69016971,3195.85986328125
3074_2,2020-08-23,725617.320591224,4817469.81094084,2022.92736816406
3058_2,2020-08-23,683603.05620398,4832219.43817757,2448.42138671875
3059_2,2020-08-23,639269.004774787,4830721.70950378,2977.48413085938
3075_2,2020-08-23,677604.73076765,4834184.96337719,2188.31567382813
3066_2,2020-08-23,675819.688362559,4829339.55157207,2473.84790039063
3068_2,2020-08-23,664414.624356119,4752585.98958763,2388.47436523438
3069_2,2020-08-23,631897.523049475,4786974.31158458,3045.93994140625
3077_2,2020-08-23,725895.552612976,4817049.72955144,2053.4990234375
3072_2,2020-08-23,676929.4407207,4828271.6749098,2505.37353515625
3036_2,2020-08-23,640017.677515644,4757881.03272661,3132.6240234375
3038_2,2020-08-23,620895.585237049,4795112.74598788,3212.80615234375
3046_2,2020-08-23,629550.521257845,4767353.27623425,2906.47119140625
3047_2,2020-08-23,646612.362720283,4851584.05019647,2980.20678710938
3049_2,2020-08-23,643568.03680176,4831871.03670192,3019.7490234375
3051_2,2020-08-23,628165.646923278,4764380.81215698,3239.02758789063
3060_2,2020-08-23,595864.715595973,4877443.49590386,3002.96215820313
3063_2,2020-08-23,647862.010887665,4850056.99765865,3035.12158203125
3064_2,2020-08-23,677626.471595876,4834147.41825597,2219.74853515625
3065_2,2020-08-23,687108.6344782,4830284.38776949,2538.34643554688
3078_2,2020-08-23,725898.434097902,4816963.87653878,2068.16845703125
3067_2,2020-08-23,643575.15464118,4835733.75374478,3007.01708984375
3070_2,2020-08-23,625072.759791121,4846633.86168542,3032.0244140625
3071_2,2020-08-23,691523.174543443,4824274.56841838,2286.78686523438
3035_2,2020-08-23,645674.404140017,4749731.34123853,3031.40502929688
3037_2,2020-08-23,641257.174983564,4754483.19764655,3205.9033203125
3040_2,2020-08-23,643772.047921758,4743788.64185537,3317.6923828125
3041_2,2020-08-23,641017.622077981,4831587.96062068,2929.65795898438
3044_2,2020-08-23,644973.01430364,4822631.36393745,2813.02490234375
3052_2,2020-08-23,640940.527683999,4762381.66130116,2993.49243164063
3061_2,2020-08-23,641337.55546475,4831528.03647962,2869.0654296875
3062_2,2020-08-23,620682.531361993,4857004.32596513,2794.115234375
3076_2,2020-08-23,640955.266196144,4849945.45239246,2977.146484375
3037_2,2020-08-24,641979.316314551,4756157.24403157,3170.556640625
3044_2,2020-08-24,644326.146693885,4821740.08635688,2986.84594726563
3045_2,2020-08-24,664217.820197954,4752314.27073432,2409.09106445313
3046_2,2020-08-24,629781.289280865,4765879.68466144,2916.82568359375
3073_2,2020-08-24,693608.393048609,4823437.45186096,2268.86596679688
3051_2,2020-08-24,627817.670327003,4764660.35950668,3353.40209960938
3054_2,2020-08-24,726094.194651752,4817963.04403308,1971.77758789063
3055_2,2020-08-24,646879.472513544,4738266.37803431,3236.76171875
3074_2,2020-08-24,726107.788026759,4817972.95198888,1967.51965332031
3076_2,2020-08-24,641157.297972042,4849539.60311501,3100.80322265625
3060_2,2020-08-24,596276.120479666,4877058.54618206,3143.90673828125
3065_2,2020-08-24,684781.509927154,4828187.79852986,2591.70141601563
3078_2,2020-08-24,726071.260513165,4817819.06044791,1968.24792480469
3066_2,2020-08-24,676337.584446168,4828628.18388094,2481.3505859375
3069_2,2020-08-24,629832.708114956,4786286.17498073,3081.84204101563
3071_2,2020-08-24,693577.028514791,4823322.05696236,2259.95361328125
3072_2,2020-08-24,675361.282345228,4831225.81770297,2549.8046875
3035_2,2020-08-24,644263.398741388,4748805.12150223,3056.28344726563
3036_2,2020-08-24,639708.643370233,4757922.38827277,3025.384765625
3039_2,2020-08-24,666898.100216767,4745292.75557577,2258.54931640625
3040_2,2020-08-24,643680.237704911,4743815.38859914,3335.34521484375
3042_2,2020-08-24,630147.323333729,4843011.80344157,3040.65014648438
3043_2,2020-08-24,642784.026469491,4830948.36807141,2865.91259765625
3048_2,2020-08-24,638638.198493208,4841094.20473236,3382.81005859375
3058_2,2020-08-24,684532.722631766,4832435.72020933,2465.98168945313
3075_2,2020-08-24,679319.126919216,4834326.03654774,2221.99365234375
3061_2,2020-08-24,641222.454359116,4831401.60732771,2907.94677734375
3062_2,2020-08-24,620797.036687801,4856777.53394408,2891.462890625
3063_2,2020-08-24,649004.802058065,4848699.56015284,3422.60620117188
3064_2,2020-08-24,679273.246560496,4834486.96739785,2219.1796875
3070_2,2020-08-24,623437.012439275,4845020.37877977,2970.79467773438
3077_2,2020-08-24,726078.857806155,4817800.19098822,1966.25317382813
3038_2,2020-08-24,622478.913995083,4792280.66354539,3228.65014648438
3041_2,2020-08-24,641818.618392425,4833350.23545076,2814.5009765625
3047_2,2020-08-24,646857.24661238,4852066.26668629,2910.97509765625
3049_2,2020-08-24,643091.874539269,4831460.39250949,2885.80712890625
3052_2,2020-08-24,640554.196692977,4763813.67040544,3124.5859375
3056_2,2020-08-24,628105.067857432,4843849.57915046,2939.017578125
3067_2,2020-08-24,643098.139305921,4835055.95654558,2961.2861328125
3068_2,2020-08-24,663875.285783056,4749921.7923345,2561.4921875
3035_2,2020-08-25,642832.133019375,4748832.45144073,3292.57666015625
3038_2,2020-08-25,623782.903444994,4792218.46661111,3092.55712890625
3051_2,2020-08-25,627680.329521663,4764896.19456037,3471.08837890625
3054_2,2020-08-25,726201.617338183,4818281.54577987,1962.81567382813
3055_2,2020-08-25,647232.095968416,4738197.57089188,3223.08569335938
3064_2,2020-08-25,679623.783038927,4835106.88560445,2058.12060546875
3065_2,2020-08-25,685432.260199671,4827728.70940876,2617.15405273438
3068_2,2020-08-25,664297.304606065,4749283.40326042,2547.22998046875
3069_2,2020-08-25,630835.608167807,4784179.03059154,3071.3671875
3071_2,2020-08-25,691468.538461878,4823757.81059795,2253.4755859375
3033_2,2020-08-25,615232.229505123,4798885.16284002,3247.64477539063
3037_2,2020-08-25,642009.991670147,4757044.66872281,3133.658203125
3040_2,2020-08-25,644657.99994569,4745714.3118184,3096.7587890625
3044_2,2020-08-25,642074.122927554,4822588.53434303,2797.74609375
3045_2,2020-08-25,664197.35191961,4752876.46825208,2473.05639648438
3046_2,2020-08-25,629627.769789994,4767335.6330901,2894.21240234375
3073_2,2020-08-25,693833.810073851,4828366.98236965,2246.900390625
3048_2,2020-08-25,639845.17170904,4842588.06728235,3387.57080078125
3052_2,2020-08-25,640148.598652099,4764482.38660072,3227.2568359375
3074_2,2020-08-25,726176.345126047,4818414.34702362,1994.57446289063
3058_2,2020-08-25,687064.738455841,4833593.58654195,2348.49438476563
3059_2,2020-08-25,638484.742187871,4834472.43610274,3063.82495117188
3060_2,2020-08-25,595120.624242629,4876574.54347842,2976.46606445313
3075_2,2020-08-25,679443.80251549,4835359.69045695,2057.3876953125
3061_2,2020-08-25,640305.348118037,4830533.55337088,2859.583984375
3062_2,2020-08-25,621050.038008983,4856906.12939138,2843.31079101563
3063_2,2020-08-25,645325.270673369,4847569.10081176,3255.20092773438
3078_2,2020-08-25,726266.096275725,4818636.85517922,1977.25805664063
3066_2,2020-08-25,677693.146776351,4828234.63076626,2659.962890625
3077_2,2020-08-25,726330.531373907,4818581.75957349,1946.64233398438
3072_2,2020-08-25,675750.125407101,4829614.35571501,2459.6572265625
3036_2,2020-08-25,638559.49349592,4758299.56715365,2979.306640625
3041_2,2020-08-25,641083.358678888,4832743.3584352,2921.494140625
3047_2,2020-08-25,646866.637142335,4852581.51792396,2778.724609375
3049_2,2020-08-25,643680.470230818,4831148.64982337,3033.38720703125
3053_2,2020-08-25,643768.990395094,4841851.16741014,2951.72827148438
3056_2,2020-08-25,627044.107259159,4844010.5051434,2840.4765625
3076_2,2020-08-25,641023.573883413,4849985.01124142,2988.65795898438
3067_2,2020-08-25,643898.078607442,4835530.90707637,3073.11743164063
3043_2,2020-08-25,643473.396761432,4830142.85342036,2938.43017578125
3033_2,2020-08-26,617450.728522611,4799791.03272329,3247.68627929688
3044_2,2020-08-26,641698.860942705,4822618.71865637,2737.74438476563
3045_2,2020-08-26,664167.482806798,4753247.76765924,2471.79052734375
3054_2,2020-08-26,726186.736667036,4817278.99836379,2021.4599609375
3074_2,2020-08-26,726282.276248775,4817329.91067166,2024.69311523438
3075_2,2020-08-26,679538.189927191,4832872.35771545,2468.09106445313
3062_2,2020-08-26,621211.425997664,4857137.94474608,2797.14453125
3065_2,2020-08-26,682746.896127504,4831594.93774878,2369.193359375
3078_2,2020-08-26,726189.76690339,4817393.62613733,2006.97473144531
3068_2,2020-08-26,663726.602725044,4748506.87784931,2656.96069335938
3069_2,2020-08-26,632316.075536633,4784817.94018879,2979.25415039063
3071_2,2020-08-26,691157.041391434,4824216.3385599,2334.63793945313
3072_2,2020-08-26,675154.748017632,4829846.83535699,2440.38720703125
3040_2,2020-08-26,644521.327561678,4745873.64383856,3114.16040039063
3046_2,2020-08-26,629497.177539716,4767218.73262297,2939.7578125
3073_2,2020-08-26,692791.392114917,4829405.47930674,2201.17626953125
3047_2,2020-08-26,646676.324522424,4852129.06020776,2854.15747070313
3048_2,2020-08-26,639293.392907239,4841851.7396554,3250.71557617188
3049_2,2020-08-26,643439.107019779,4830771.57915492,2941.75439453125
3051_2,2020-08-26,628126.885189838,4763464.69997357,3302.60986328125
3052_2,2020-08-26,640626.033252017,4764063.00849377,3155.0703125
3053_2,2020-08-26,643613.291661182,4841371.01736942,3051.6064453125
3058_2,2020-08-26,687589.082192248,4833923.04191724,2218.0205078125
3060_2,2020-08-26,595565.14511316,4877706.10859182,2917.4794921875
3061_2,2020-08-26,640938.372110776,4830747.06280033,2882.6865234375
3063_2,2020-08-26,646422.852342035,4844169.21399072,3264.2587890625
3064_2,2020-08-26,679648.191273671,4832903.98334809,2450.60180664063
3066_2,2020-08-26,679436.313441088,4829950.53780164,2702.1357421875
3067_2,2020-08-26,644368.125328477,4836208.61653823,3226.0673828125
3035_2,2020-08-26,641096.229026234,4750379.51011052,3324.044921875
3036_2,2020-08-26,638437.27231748,4757067.03879289,2931.220703125
3038_2,2020-08-26,622309.786412893,4790837.85853924,3162.1533203125
3042_2,2020-08-26,630011.159100699,4842904.26481433,3030.38305664063
3043_2,2020-08-26,642931.029222901,4829578.14100512,2863.55688476563
3076_2,2020-08-26,641864.459787413,4850727.68396986,2990.64306640625
3059_2,2020-08-26,638225.855489897,4834600.63884395,2994.72192382813
3070_2,2020-08-26,622384.998250856,4845840.14615597,3189.52734375
3077_2,2020-08-26,726213.199364615,4817318.02605101,2014.33203125
3042_2,2020-08-27,630308.623343565,4842900.5108052,2992.57861328125
3046_2,2020-08-27,629468.075751769,4767275.39370479,2938.572265625
3073_2,2020-08-27,692648.963053192,4830498.61103143,2078.82348632813
3047_2,2020-08-27,647750.866991916,4851952.58916674,2913.36376953125
3051_2,2020-08-27,628444.085052688,4762965.29541251,3289.83813476563
3056_2,2020-08-27,628290.202681172,4845369.39750941,2924.17333984375
3074_2,2020-08-27,724639.867115426,4815728.81516247,2066.28271484375
3058_2,2020-08-27,693841.022333703,4835064.80054645,1850.61535644531
3060_2,2020-08-27,596395.091181039,4878328.41134945,3056.33740234375
3075_2,2020-08-27,678695.388843066,4833813.31888632,2298.13037109375
3064_2,2020-08-27,678837.262608959,4833950.70281995,2262.95434570313
3078_2,2020-08-27,724457.468216661,4815779.99401943,2079.8896484375
3066_2,2020-08-27,680926.841939739,4827891.8579981,2544.30908203125
3071_2,2020-08-27,693013.801957684,4828906.2272584,2304.5712890625
3072_2,2020-08-27,675422.068809061,4829434.05063424,2385.33251953125
3033_2,2020-08-27,614706.03006466,4802823.66320583,3136.5458984375
3035_2,2020-08-27,640361.373726242,4751003.37500426,3423.6142578125
3036_2,2020-08-27,638542.55718128,4756363.48201161,3058.98486328125
3040_2,2020-08-27,644022.551452251,4743555.57245807,3247.70654296875
3043_2,2020-08-27,643154.762281473,4829487.58064739,2911.69140625
3044_2,2020-08-27,643145.938239036,4823078.51672007,2912.67041015625
3045_2,2020-08-27,664874.162556909,4751547.9655735,2481.34252929688
3048_2,2020-08-27,639120.449124661,4841190.01278953,3177.44970703125
3049_2,2020-08-27,644398.47646596,4829981.49581149,2894.1630859375
3052_2,2020-08-27,641097.958083897,4763233.59127536,3112.43212890625
3054_2,2020-08-27,724456.194554658,4815818.20019043,2084.18505859375
3055_2,2020-08-27,647397.110783162,4738039.00151181,3166.45190429688
3062_2,2020-08-27,619861.302367289,4857008.57068228,2765.205078125
3063_2,2020-08-27,650467.314031369,4841149.91159498,3042.369140625
3065_2,2020-08-27,684809.910020192,4832939.42363534,2335.4990234375
3068_2,2020-08-27,661543.610265855,4746776.67428124,2659.69458007813
3069_2,2020-08-27,631962.570871218,4784343.79403303,2962.72119140625
3070_2,2020-08-27,625594.523192768,4847921.48485928,3191.537109375
3077_2,2020-08-27,724085.980467311,4815662.65926556,2093.28955078125
3037_2,2020-08-27,640729.074171848,4758706.06075038,2973.8642578125
3041_2,2020-08-27,640680.323820249,4833135.43797379,2995.66455078125
3053_2,2020-08-27,644296.211922758,4842740.02994197,2837.1513671875
3076_2,2020-08-27,642008.595439933,4849796.15537507,3140.30444335938
3059_2,2020-08-27,638990.989795083,4835770.38009006,3112.15893554688
3061_2,2020-08-27,641101.726861444,4831542.064664,2923.9697265625
3067_2,2020-08-27,644996.326911692,4834057.22379342,3098.8427734375
3043_2,2020-08-28,642926.447784268,4827842.34546273,2788.40112304688
3045_2,2020-08-28,665753.362266239,4751435.562835,2423.19677734375
3074_2,2020-08-28,727208.423319596,4820157.36430737,1982.05090332031
3058_2,2020-08-28,699031.676254869,4835732.42103353,1904.5048828125
3075_2,2020-08-28,678217.260839968,4833294.98111445,2450.23315429688
3062_2,2020-08-28,620256.88030856,4856882.17261607,2827.21875
3066_2,2020-08-28,679994.471852622,4828267.44376938,2748.58984375
3069_2,2020-08-28,631167.95573729,4783947.02196234,3008.423828125
3071_2,2020-08-28,692765.530799387,4829099.49976925,2268.65502929688
3072_2,2020-08-28,679485.76118872,4829913.73949094,2730.41650390625
3036_2,2020-08-28,637849.439633144,4755996.67585229,3056.7978515625
3039_2,2020-08-28,668010.136397047,4745739.38858198,2141.85473632813
3041_2,2020-08-28,641069.685233887,4832733.51466127,2913.6162109375
3042_2,2020-08-28,630459.502402982,4842254.92734133,3057.6201171875
3044_2,2020-08-28,646552.024218916,4822122.05669664,2598.806640625
3073_2,2020-08-28,694177.020769189,4828491.40428248,2238.68994140625
3047_2,2020-08-28,648215.290249667,4850637.12553915,2992.650390625
3048_2,2020-08-28,639969.357419651,4840292.29014834,3058.57373046875
3049_2,2020-08-28,642603.127678508,4828379.02584532,2731.25
3051_2,2020-08-28,628386.305506257,4763059.63805039,3342.779296875
3054_2,2020-08-28,723936.707265889,4815762.65386944,2135.748046875
3055_2,2020-08-28,647331.412753826,4737493.99071926,3096.564453125
3056_2,2020-08-28,628573.827962166,4845718.17775152,2886.876953125
3076_2,2020-08-28,642165.391928611,4850543.31545554,3030.07348632813
3059_2,2020-08-28,639386.186305499,4836408.05233376,3068.08813476563
3060_2,2020-08-28,596475.168287293,4878024.51901848,3082.85717773438
3063_2,2020-08-28,648911.226106172,4837395.41271657,2997.93017578125
3064_2,2020-08-28,678279.365860862,4833306.19290657,2427.95458984375
3065_2,2020-08-28,685995.194086109,4833430.18334095,2275.37817382813
3078_2,2020-08-28,726144.268112281,4817506.62295222,1985.99096679688
3070_2,2020-08-28,626209.425424866,4847561.23430529,3102.69653320313
3077_2,2020-08-28,726217.590510415,4817394.5613617,2009.48449707031
3033_2,2020-08-28,614862.721817952,4803427.09710065,3089.28295898438
3037_2,2020-08-28,640984.406942767,4758549.21618385,3022.26196289063
3046_2,2020-08-28,629511.426076076,4767571.83111884,2889.02026367188
3052_2,2020-08-28,640571.070383467,4763670.92152965,3086.9794921875
